duration,avg_vote,budget,worldwide_gross_income,metascore,director_power,book_label,production_power,worldwide_gross_income,budget,ROI,actor_power in oscar,writer_power in oscar,director_power in oscar,G,NC17,PG,PG-13,R,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Horror,Music,Mystery,Romance,Sci-Fi,Thriller,Fall,Spring,Summer,Winter
109,6.1,13000000,4052191,53,4052191,1,4052191,187733202,20000000,938.66601,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
140,6.6,200000000,321669741,53,1992259132,0,18598370331,75026216,8000000,937.8277,1.0,1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
95,4.9,5000000,26013,21,26013,0,26013,205736628,22000000,935.1664909090908,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
109,6.1,150000000,215283742,46,879952240,0,25309406600,547426372,58800000,930.9972312925171,1.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116,7.8,25000000,129190869,79,717933675,0,249747070,60330833,6500000,928.1666615384615,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
122,6.9,25000000,15625544,55,35640224,0,15625544,877244782,95000000,923.4155599999999,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
126,7.5,150000000,185770160,83,897378711,0,15651908509,183936074,20000000,919.68037,1.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
98,5.5,100000000,310650585,27,336492859,0,18598370331,81705746,9000000,907.8416222222222,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,6.3,300000000,681871991,45,2453420929,0,18585852641,153959590,17000000,905.6446470588236,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
98,6.8,15700000,27039669,55,27039669,0,1075614691,45173154,5000000,903.46308,1.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
108,6.8,22000000,25806953,69,160673546,0,59130380,359126022,40000000,897.815055,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110,6.0,82000000,89792502,33,2453420929,0,18585852641,44779195,5000000,895.5839,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99,5.0,17000000,24719879,50,24719879,0,1234450981,115890699,13000000,891.4669153846154,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
113,6.3,155000000,415686217,53,423628333,0,3220110091,694394724,78000000,890.2496461538462,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107,7.3,135000000,373993951,68,1963426356,0,14480294208,133432856,15000000,889.5523733333332,0.0,0.0,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
97,4.9,2500000,29731,35,29731,0,29731,44459951,5000000,889.19902,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
105,6.6,10500000,45491656,60,45491656,0,45491656,288383523,32500000,887.3339169230769,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
108,6.3,25000000,114984666,43,681790956,1,2357590501,177243185,20000000,886.215925,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
119,5.8,120000000,227817248,39,227817248,0,14480294208,78988148,9000000,877.6460888888889,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,6.8,30000000,63782078,65,414229439,0,1681312200,34758951,4000000,868.973775,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
180,8.2,100000000,392000694,75,897378711,1,392000694,216639112,25000000,866.556448,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110,5.8,25000000,11168712,45,11168712,0,2357590501,41887595,4865296,860.9464871202081,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
95,7.2,130000000,321885765,63,849851701,0,9703091422,85978266,10000000,859.78266,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,5.6,18500000,7330338,33,7330338,0,7330338,51411620,6000000,856.8603333333334,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
90,5.4,6500000,48021766,31,48021766,0,217112284,102731865,12000000,856.098875,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
105,6.4,13000000,115890699,54,115890699,0,132498274,856085151,100000000,856.0851510000001,2.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108,5.1,20000000,5782515,31,19168252,0,5782515,1280803353,150000000,853.8689019999999,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
108,6.4,200000000,1025467110,53,2031505560,0,25309406600,101888019,12000000,849.0668250000001,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
137,6.5,50000000,12951093,41,321569104,1,5486083928,203044905,24000000,846.0204375,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
106,6.5,10000000,4681651,65,4681651,0,59130380,634154922,75000000,845.539896,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
128,7.5,20000000,66787908,81,199700578,0,140102264,2068224036,245000000,844.1730759183674,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
97,6.4,12000000,6890432,62,51555721,0,6890432,16810562,2000000,840.5281,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
133,7.3,30000000,24172201,66,24172201,0,24172201,41898409,5000000,837.9681800000001,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,7.7,44500000,232325503,86,386351639,0,18585852641,376141306,45000000,835.8695688888888,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
117,5.7,138000000,173469516,38,813417065,0,173469516,100129872,12000000,834.4156,0.0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
133,6.2,70000000,134748021,59,255071389,0,14699910437,828874,100000,828.874,0.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
123,7.2,35000000,60321861,61,162209880,0,25309406600,16527747,2000000,826.3873500000001,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
93,4.9,35000000,95437994,47,95437994,0,3220110091,123726688,15000000,824.8445866666666,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
100,6.3,42000000,11103434,45,11103434,0,32604247,138224951,17000000,813.0879470588235,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,7.3,20000000,177243185,84,259929947,1,1075614691,80239658,10000000,802.3965799999999,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,6.2,25000000,37989684,55,42986235,0,1681312200,320392818,40000000,800.982045,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
152,6.8,20000000,7942093,64,49829688,0,49829688,96070507,12000000,800.5875583333333,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
118,6.9,80000000,157107755,53,255310951,0,1234450981,117813057,14800000,796.0341689189189,2.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,5.2,26000000,67918658,32,174086266,1,2357590501,27858103,3500000,795.9458,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110,5.6,40000000,136333522,22,136333522,0,14480294208,238538736,30000000,795.1291200000001,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99,4.2,70000000,61279452,22,61279452,0,5486083928,63464861,8000000,793.3107625,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122,7.7,21000000,236412453,81,717933675,0,1228419573,79097104,10000000,790.97104,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
105,6.0,25000000,119772232,36,259414826,0,14699910437,1264064380,160000000,790.0402375,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
92,3.2,5000000,18529730,49,18529730,0,18598370331,78903124,10000000,789.03124,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
103,6.3,58000000,158260952,60,395643676,0,14480294208,157563598,20000000,787.81799,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,6.3,32000000,18409891,32,18409891,0,18598370331,543113985,69000000,787.1217173913044,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
102,6.2,41000000,8179416,53,210988747,0,3220110091,55078146,7000000,786.8306571428571,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
114,6.5,38000000,105734416,39,172050705,0,105734416,2797800564,356000000,785.8990348314607,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
165,7.9,4000000,48137666,100,94771300,0,48137666,1331958159,170000000,783.5047994117647,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
120,6.9,38000000,117094902,52,2547380130,1,3220110091,312242626,40000000,780.6065649999999,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
97,6.1,4000000,37887,61,37887,0,45678030,309232797,40000000,773.0819925,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109,5.8,20000000,39782683,43,39782683,0,3220110091,5401447,698725,773.0433289205339,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
113,5.9,24000000,63543328,58,63543328,0,15651908509,231252591,30000000,770.8419700000001,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
96,4.3,57000000,132563930,34,145579694,0,14480294208,38026103,5000000,760.52206,1.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99,5.4,3500000,44019588,28,146972476,0,938892114,91244913,12000000,760.374275,1.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
143,7.7,200000000,1108561013,81,2374092846,0,4777019192,128955898,17000000,758.5641058823529,0.0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
81,4.7,47000000,10903312,33,121290384,0,18585852641,74136180,10000000,741.3617999999999,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
113,6.2,150000000,245527149,55,2031505560,0,18585852641,140705322,19000000,740.5543263157895,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
89,6.1,5000000,11084630,44,26366901,0,77137132,140552359,19000000,739.7492578947368,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
93,4.6,18000000,1289595,19,1289595,1,5066641,48021766,6500000,738.7964000000001,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
117,6.5,40000000,127994610,31,370947541,0,127994610,110216998,15000000,734.7799866666667,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
121,7.5,40000000,154802912,60,698113279,0,154802912,586764305,80000000,733.4553812500001,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104,7.0,40000000,97984015,57,97984015,0,18598370331,87100449,12000000,725.837075,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
105,6.4,50000000,15302850,36,249191742,0,15302850,723192705,100000000,723.192705,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
89,4.9,30000000,64626786,18,64626786,1,5486083928,201634991,28000000,720.1249678571428,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134,7.0,24000000,19206513,81,129412729,0,537581234,64600152,9000000,717.7794666666666,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100,5.5,75000000,98159963,21,115216228,0,4736994746,14347433,2000000,717.37165,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
90,6.4,4000000,143485,37,143485,0,1228419573,785794179,110000000,714.3583445454545,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95,7.2,55000000,282374179,77,510352824,0,1086526015,21401949,3000000,713.3983,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112,7.4,1000000,15440333,81,41415954,0,103726826,85512300,12000000,712.6025000000001,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
102,5.5,95000000,114178613,30,114178613,0,114178613,39156854,5500000,711.9428,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101,7.1,12500000,76338111,67,245796416,0,14480294208,78274843,11000000,711.5894818181819,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
139,6.9,50000000,25035950,53,719430674,0,25035950,1128276090,160000000,705.17255625,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117,5.6,25000000,146149,37,48727717,0,146149,351266433,50000000,702.532866,1.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106,7.0,10000000,29253166,62,2031505560,0,1228419573,119100758,17000000,700.592694117647,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
119,6.4,55000000,89519773,47,89519773,0,2357590501,20994648,3000000,699.8216,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
107,6.5,40000000,60040976,57,68693189,0,101698820,381545846,55000000,693.71972,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
111,5.6,3600000,9365,35,9365,0,9365,42187665,6081620,693.6912368743855,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
138,8.2,80000000,294804195,63,897378711,1,15651908509,172940046,25000000,691.760184,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
94,4.8,26350000,1577272,38,217318396,0,46461333,1518814206,220000000,690.3700936363637,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
114,5.5,200000000,219851172,39,446395630,0,18585852641,13796834,2000000,689.8417000000001,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
107,6.2,32000000,80205382,45,80205382,0,2357590501,82499399,12000000,687.4949916666667,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,6.0,4000000,724885,55,724885,0,724885,1023789075,150000000,682.5260499999999,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
107,6.4,30000000,49562710,31,199253409,0,49562710,511595957,75000000,682.1279426666667,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100,4.1,26000000,24487,20,717933675,0,24487,136150434,20000000,680.75217,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
128,7.2,45000000,60331447,77,91054079,0,60331447,326479141,48000000,680.1648770833333,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
87,6.9,39000000,81491068,74,2031505560,0,25309406600,115350426,17000000,678.5319176470588,1.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,5.9,1000000,744266,51,744266,0,744266,91542097,13500000,678.0896074074075,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,5.6,17000000,43202283,40,45636133,0,938892114,371985018,55000000,676.3363963636364,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
140,6.2,40000000,359126022,61,454522595,0,14480294208,1347280838,200000000,673.640419,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
114,6.0,37000000,96560591,38,249191742,0,5736040139,66984887,10000000,669.84887,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
161,7.8,225000000,958366855,66,2931390211,0,4777019192,226945087,34000000,667.48555,0.0,1.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,5.1,8500000,22871096,34,65452016,0,1075614691,865011746,130000000,665.3936507692308,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101,7.0,10000000,4366460,49,112604589,0,4366460,252276927,38000000,663.88665,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
96,5.7,15000000,3096376,37,3096376,0,3096376,331333876,50000000,662.6677520000001,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
104,6.7,15000000,8087000,69,118882680,0,1228419573,528583774,80000000,660.7297175,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
92,6.5,52000000,52844496,42,130940356,0,1708831102,196114570,30000000,653.7152333333333,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
95,5.2,35000000,115694863,35,115694863,0,5736040139,19439764,3000000,647.9921333333333,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
112,6.1,22000000,3205167,28,3205167,0,3205167,352789811,55000000,641.43602,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
103,7.2,15000000,110216998,76,110216998,0,15651908509,95918706,15000000,639.45804,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
124,6.2,25000000,129706,28,129706,0,27025187,619021436,97000000,638.1664288659794,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
98,6.3,22000000,36015260,51,456634104,0,189974850,2048359754,321000000,638.1183034267913,0.0,2.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,5.6,55000000,43053376,25,43071942,0,164244792,1656963790,260000000,637.2937653846153,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
165,8.0,12000000,42345360,50,42345360,0,42345360,796575993,125000000,637.2607944,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
118,7.3,40000000,86752352,63,170438557,0,4736994746,158970776,25000000,635.883104,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
107,7.2,135000000,245724603,75,506226718,0,15651908509,31724284,5000000,634.48568,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
135,6.7,125000000,276144750,61,276144750,0,18598370331,25358716,4000000,633.9679,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
108,6.2,12500000,1230933,51,1230933,0,1230933,251171807,40000000,627.9295175,2.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124,6.2,30000000,54169363,62,707950814,0,18598370331,62695489,10000000,626.95489,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
120,6.2,15000000,76196538,56,276046853,0,941208284,14410698,2300000,626.5520869565217,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
83,6.6,10000000,80112,39,491655331,0,80112,62547032,10000000,625.47032,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
123,6.1,8190624,2986748,62,2986748,0,2986748,93400823,15000000,622.6721533333333,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
120,7.1,45000000,165184237,75,664707009,0,25309406600,1242805359,200000000,621.4026795,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,6.6,28000000,134409025,48,879952240,0,938892114,154468902,25000000,617.875608,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,4.5,5000000,103687316,38,103687316,0,18598370331,61621140,10000000,616.2114,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
105,6.2,60000000,135503748,57,1479971530,0,15651908509,43069254,7000000,615.2750571428571,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
116,6.8,22000000,15661554,63,151106249,0,59407096,76338111,12500000,610.704888,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
89,6.1,50000000,91490353,26,100317190,0,4736994746,85446075,14000000,610.3291071428571,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
128,6.6,10000000,109383,49,109383,0,109383,211952420,35000000,605.5783428571428,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
133,7.6,50000000,110206216,87,129412729,0,14480294208,369330363,61000000,605.4596114754099,0.0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,6.4,215000000,260502115,37,506226718,0,25309406600,755356711,125000000,604.2853688,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
115,7.5,165000000,677718395,72,848171323,0,15273522942,53503,8900,601.1573033707865,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
97,6.3,200000,236806,75,199700578,0,236806,17998703,3000000,599.9567666666667,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
115,6.7,50000000,137328301,49,249191742,0,5486083928,209838559,35000000,599.5387400000001,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
129,6.4,50000000,106956330,56,1323374112,0,18585852641,161849455,27000000,599.4424259259259,0.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
141,6.6,30000000,19263938,78,152678694,0,19263938,473093228,79000000,598.8521873417722,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
104,5.4,35000000,77477008,34,77477008,0,938892114,596933,100000,596.933,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116,7.3,26000000,55404207,58,78582155,0,1228419573,149228077,25000000,596.912308,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
90,5.2,20000000,50507267,36,50507267,0,50507267,474800000,80000000,593.5,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
141,7.3,59000000,105697415,84,601167059,0,18598370331,4424699,750000,589.9598666666667,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
103,6.2,25000000,8307227,52,8307227,0,1225311015,176600207,30000000,588.6673566666667,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
